Subfamily,Absidia_glauca_gca_900079185.AG_v1.pep.all,Absidia_repens_gca_002105175.Absrep1.pep.all,Acaromyces_ingoldii_gca_003144295.Acain1.pep.all,Acidomyces_richmondensis_bfw_gca_001592465.Acidomyces_richmondensis_BFW_v1.0.pep.all,Acidomyces_richmondensis_gca_001572075.ASM157207v1.pep.all,Agaricus_bisporus_var_burnettii_jb137_s8_gca_000300555.Agabi_varbur_1.pep.all,Alternaria_alternata_gca_001642055.Altal1.pep.all,Amorphotheca_resinae_atcc_22711_gca_003019875.Amore1.pep.all,Aspergillus_indologenus_cbs_114_80_gca_003184685.Aspind1.pep.all,Aspergillus_japonicus_cbs_114_51_gca_003184785.Aspjap1.pep.all,1764.11.PATRIC,1770.10.PATRIC,1770.19.PATRIC,1770.39.PATRIC,1770.9.PATRIC,1767.10.PATRIC,1767.9.PATRIC,1765.277.PATRIC,1765.319.PATRIC,1765.321.PATRIC,1765.323.PATRIC,1765.326.PATRIC,1766.6.PATRIC,1771.11.PATRIC,1772.10.PATRIC,1772.11.PATRIC,1772.19.PATRIC,1773.225.PATRIC,1773.232.PATRIC,1773.226.PATRIC,1773.228.PATRIC,1773.229.PATRIC,1773.230.PATRIC,1773.231.PATRIC,1773.233.PATRIC,1773.234.PATRIC,1773.235.PATRIC,1773.236.PATRIC,1773.237.PATRIC,1773.238.PATRIC,1773.239.PATRIC,1773.240.PATRIC,1773.241.PATRIC,1773.242.PATRIC,1773.243.PATRIC,1773.244.PATRIC,1773.245.PATRIC,1773.246.PATRIC,1773.247.PATRIC,1773.249.PATRIC,1773.250.PATRIC,1773.251.PATRIC,1773.31.PATRIC,1773.349.PATRIC,1773.248.PATRIC,1773.522.PATRIC,1773.554.PATRIC,1773.227.PATRIC,1773.523.PATRIC,1773.224.PATRIC
New_subf_134_New_family_20,0,0,0,0,0,0,0,0,[['PYI35222']],[['RAH81520']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New_subf_135_CYP58,0,0,0,0,0,0,0,0,[['PYI35073']],[['RAH77889']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New_subf_136_CYP655,0,0,0,0,0,0,0,0,[['PYI33372']],[['RAH76894']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New_subf_137_New_family_21,0,0,0,0,0,0,0,0,[['PYI33373']],[['RAH76893']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New_subf_138_New_family_22,0,0,0,0,0,0,0,0,[['PYI33260']],[['RAH76589']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New_subf_139_CYP5114,0,0,0,0,0,0,0,0,[['PYI33103']],[['RAH79300']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New_subf_13_CYP509,"[['SAM01872', 'SAL94730']]",[['ORY99476']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New_subf_140_CYP5089,0,0,0,0,0,0,0,0,[['PYI32403']],[['RAH80755']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New_subf_141_CYP5171,0,0,0,0,0,0,0,0,[['PYI31643']],[['RAH80476']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New_subf_142_CYP658,0,0,0,0,0,0,0,0,[['PYI31587']],[['RAH78825']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New_subf_143_CYP5087,0,0,0,0,0,0,0,0,[['PYI30914']],[['RAH85426']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New_subf_144_CYP682,0,0,0,0,0,0,0,0,[['PYI29866']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New_subf_145_CYP65,0,0,0,0,0,0,0,0,[['PYI28952']],[['RAH85555']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New_subf_146_CYP505,0,0,0,0,0,0,0,0,[['PYI29008']],[['RAH82429']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New_subf_147_CYP58,0,0,0,0,0,0,0,0,[['PYI27674']],[['RAH87269']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New_subf_148_CYP661,0,0,0,0,0,0,0,0,[['PYI27887']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New_subf_149_CYP58,0,0,0,0,0,0,0,0,[['PYI26859']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New_subf_14_CYP5026,0,0,[['PWN93697']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New_subf_150_CYP5119,0,0,0,0,0,0,0,0,[['PYI25695']],[['RAH85329']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New_subf_151_CYP5168,0,0,0,0,0,0,0,0,[['PYI25535']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New_subf_152_New_family_23,0,0,0,0,0,0,0,0,0,[['RAH87244']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New_subf_153_New_family_24,0,0,0,0,0,0,0,0,0,[['RAH85190']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New_subf_154_CYP675,0,0,0,0,0,0,0,0,[['PYI26304']],[['RAH83825']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New_subf_155_CYP584,0,0,0,0,0,0,0,0,[['PYI31460']],[['RAH81749']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New_subf_156_CYP65,0,0,0,0,0,0,0,0,[['PYI31467']],[['RAH81743']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New_subf_157_CYP5096,0,0,0,0,0,0,0,0,[['PYI26276']],[['RAH79881']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New_subf_158_New_family_25,0,0,0,0,0,0,0,0,[['PYI29011']],[['RAH82426']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New_subf_159_CYP551,0,0,0,0,0,0,0,0,[['PYI29873']],[['RAH79186']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New_subf_15_CYP509,0,[['ORZ18902']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New_subf_160_CYP5275,0,0,0,0,0,0,0,0,[['PYI27956']],[['RAH79941']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New_subf_161_CYP613,0,0,0,0,0,0,0,0,[['PYI31613']],[['RAH78790']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New_subf_162_CYP576,0,0,0,0,0,0,0,0,[['PYI34927']],[['RAH78614']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New_subf_163_CYP5096,0,0,0,0,0,0,0,0,0,[['RAH77597']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New_subf_164_CYP666,0,0,0,0,0,0,0,0,[['PYI27373']],[['RAH77722']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New_subf_165_CYP663,0,0,0,0,0,0,0,0,0,[['RAH78814']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New_subf_166_CYP552,0,0,0,0,0,0,0,0,[['PYI27797']],[['RAH76966']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New_subf_167_CYP5062,0,0,0,0,0,0,0,0,[['PYI27833']],[['RAH76931']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New_subf_168_CYP567,0,0,0,0,0,0,0,0,[['PYI33307']],[['RAH76706']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New_subf_169_CYP572,0,0,0,0,0,0,[['OAG20979']],0,0,[['RAH76349']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New_subf_16_CYP5028,0,0,[['PWN91667']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New_subf_170_CYP144,0,0,0,0,0,0,0,0,0,0,[['fig|1764.11.peg.2061']],[['fig|1770.10.peg.3989']],[['fig|1770.19.peg.9|A0V42_00055']],[['fig|1770.39.peg.760|CEP84_03630']],[['fig|1770.9.peg.4019']],[['fig|1767.10.peg.9|CKJ61_00055']],[['fig|1767.9.peg.9|CKJ67_00055']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New_subf_171_New_family_26,0,0,0,0,0,0,0,0,0,0,[['fig|1764.11.peg.2718|BBJ32_13140']],[['fig|1770.10.peg.3314']],[['fig|1770.19.peg.689|A0V42_03280']],[['fig|1770.39.peg.60|CEP84_00320']],[['fig|1770.9.peg.3341']],[['fig|1767.10.peg.677|CKJ61_03365']],[['fig|1767.9.peg.668|CKJ67_03360']],"[['fig|1765.277.peg.3383', 'fig|1765.277.peg.903']]","[['fig|1765.319.peg.3447|AA885_16235', 'fig|1765.319.peg.915|AA885_04330']]","[['fig|1765.321.peg.3449|Mb1595_p3471', 'fig|1765.321.peg.902|Mb1595_p0909']]","[['fig|1765.323.peg.3394|BOVR_16150', 'fig|1765.323.peg.901|BOVR_04305']]","[['fig|1765.326.peg.3546|RN07_3330', 'fig|1765.326.peg.928|RN07_0884']]",[['fig|1766.6.peg.1039|XA26_10480']],[['fig|1771.11.peg.706|MPHLCCUG_00711']],[['fig|1772.10.peg.5622']],[['fig|1772.11.peg.5620']],[['fig|1772.19.peg.5716|ERS451418_05622']],"[['fig|1773.225.peg.2453|IU21_02740', 'fig|1773.225.peg.906|IU21_15695']]","[['fig|1773.232.peg.3995|T209_02680', 'fig|1773.232.peg.2599|T209_15255']]","[['fig|1773.226.peg.35|IU13_02715', 'fig|1773.226.peg.2941|IU13_15500']]","[['fig|1773.228.peg.2160|IU15_02765', 'fig|1773.228.peg.663|IU15_15825']]","[['fig|1773.229.peg.562|IQ42_02705', 'fig|1773.229.peg.3437|IQ42_15495']]","[['fig|1773.230.peg.4292|IQ48_02685', 'fig|1773.230.peg.2796|IQ48_15375']]","[['fig|1773.231.peg.4344|IU16_02695', 'fig|1773.231.peg.2829|IU16_15435']]","[['fig|1773.233.peg.4139|IQ47_02655', 'fig|1773.233.peg.2710|IQ47_15270']]","[['fig|1773.234.peg.3574|IU17_02655', 'fig|1773.234.peg.2855|IU17_15325']]","[['fig|1773.235.peg.3908|IQ45_02670', 'fig|1773.235.peg.2698|IQ45_15310']]","[['fig|1773.236.peg.3400|IQ39_02625', 'fig|1773.236.peg.1895|IQ39_15030']]","[['fig|1773.237.peg.1799|IQ41_14935', 'fig|1773.237.peg.2509|IQ41_02610']]","[['fig|1773.238.peg.3082|IQ43_02625', 'fig|1773.238.peg.1982|IQ43_15150']]","[['fig|1773.239.peg.2598|IQ46_02610', 'fig|1773.239.peg.2011|IQ46_15165']]","[['fig|1773.240.peg.3166|IU18_02635', 'fig|1773.240.peg.2415|IU18_15295']]","[['fig|1773.241.peg.3353|IU24_02645', 'fig|1773.241.peg.2216|IU24_15220']]","[['fig|1773.242.peg.2690|IU14_02640', 'fig|1773.242.peg.2300|IU14_15180']]","[['fig|1773.243.peg.3459|IU19_02685', 'fig|1773.243.peg.2393|IU19_15315']]","[['fig|1773.244.peg.3746|IU22_02665', 'fig|1773.244.peg.2323|IU22_15310']]","[['fig|1773.245.peg.3811|IU20_02655', 'fig|1773.245.peg.2385|IU20_15225']]","[['fig|1773.246.peg.3821|IU23_02655', 'fig|1773.246.peg.2394|IU23_15225']]","[['fig|1773.247.peg.2585|IQ44_02665', 'fig|1773.247.peg.2065|IQ44_15240']]",[['fig|1773.249.peg.886|ER17_04295']],"[['fig|1773.250.peg.900|IZ84_04340', 'fig|1773.250.peg.3450|IZ84_16620']]","[['fig|1773.251.peg.892|JE53_04345', 'fig|1773.251.peg.3442|JE53_16600']]",0,[['fig|1773.349.peg.116']],"[['fig|1773.248.peg.1050|IQ40_02685', 'fig|1773.248.peg.3986|IQ40_15365']]","[['fig|1773.522.peg.887|LJ70_04390', 'fig|1773.522.peg.3424|LJ70_16775']]","[['fig|1773.554.peg.926|UB21_04310', 'fig|1773.554.peg.3565|UB21_16495']]","[['fig|1773.227.peg.2497|IQ38_02770', 'fig|1773.227.peg.1016|IQ38_15870']]","[['fig|1773.523.peg.890|LJ80_04395', 'fig|1773.523.peg.3470|LJ80_16970']]","[['fig|1773.224.peg.3298|IU12_02830', 'fig|1773.224.peg.1856|IU12_16200']]"
New_subf_172_CYP187,0,0,0,0,0,0,0,0,0,0,[['fig|1764.11.peg.550|BBJ32_02665']],[['fig|1770.10.peg.1208']],[['fig|1770.19.peg.2831|A0V42_13505']],[['fig|1770.39.peg.2656|CEP84_12725']],[['fig|1770.9.peg.1223']],[['fig|1767.10.peg.1180|CKJ61_05850']],[['fig|1767.9.peg.1201|CKJ67_06015']],0,0,0,0,0,[['fig|1766.6.peg.4162|XA26_41860']],[['fig|1771.11.peg.2117|MPHLCCUG_02136']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New_subf_173_CYP143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[['fig|1767.10.peg.1876|CKJ61_09265']],[['fig|1767.9.peg.1460|CKJ67_07275']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New_subf_174_CYP291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[['fig|1767.10.peg.2155|CKJ61_10635']],[['fig|1767.9.peg.2132|CKJ67_10555']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New_subf_175_CYP124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[['fig|1767.10.peg.1860|CKJ61_09190']],[['fig|1767.9.peg.1444|CKJ67_07200']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New_subf_176_CYP150,0,0,0,0,0,0,0,0,0,0,[['fig|1764.11.peg.4217|BBJ32_20315']],[['fig|1770.10.peg.2034']],[['fig|1770.19.peg.1997|A0V42_09490']],[['fig|1770.39.peg.3510|CEP84_16780']],[['fig|1770.9.peg.2049']],[['fig|1767.10.peg.2399|CKJ61_11845']],[['fig|1767.9.peg.2338|CKJ67_11560']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New_subf_177_New_family_27,0,0,0,0,0,0,0,0,0,0,[['fig|1764.11.peg.222|BBJ32_01085']],[['fig|1770.10.peg.1524']],[['fig|1770.19.peg.2514|A0V42_11960']],[['fig|1770.39.peg.2983|CEP84_14285']],[['fig|1770.9.peg.1539']],[['fig|1767.10.peg.1492|CKJ61_07405']],[['fig|1767.9.peg.1714|CKJ67_08510']],0,0,0,0,0,0,[['fig|1771.11.peg.2292|MPHLCCUG_02312']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New_subf_178_CYP105,0,0,0,0,0,0,0,0,0,0,[['fig|1764.11.peg.4299|BBJ32_20700']],[['fig|1770.10.peg.2127']],[['fig|1770.19.peg.1908|A0V42_09085']],[['fig|1770.39.peg.3602|CEP84_17190']],[['fig|1770.9.peg.2140']],[['fig|1767.10.peg.2491|CKJ61_12275']],[['fig|1767.9.peg.2430|CKJ67_11990']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New_subf_179_CYP188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[['fig|1771.11.peg.4159|MPHLCCUG_04192']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New_subf_17_New_family_2,0,0,[['PWN92563']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New_subf_180_CYP1027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[['fig|1771.11.peg.5035|MPHLCCUG_05077']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New_subf_181_New_family_28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[['fig|1772.10.peg.4055']],[['fig|1772.11.peg.4053']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New_subf_182_New_family_29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[['fig|1771.11.peg.2673|MPHLCCUG_02694']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New_subf_183_New_family_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[['fig|1772.10.peg.1984']],[['fig|1772.11.peg.1986']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New_subf_18_CYP5026,0,0,[['PWN89279']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New_subf_19_CYP6004,0,0,[['PWN87633']],0,0,0,[['OAG13829']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New_subf_1_CYP5203,[['SAM02647']],[['ORZ25556']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New_subf_20_CYP5026,0,0,[['PWN86887']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New_subf_21_CYP6,0,0,0,[['KYG40697']],[['KXL46328']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New_subf_22_CYP596,0,0,0,[['KYG46436']],[['KXL46993']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New_subf_23_CYP5189,0,0,0,[['KYG45260']],[['KXL46851']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New_subf_24_CYP684,0,0,0,[['KYG46162']],[['KXL46389']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New_subf_25_CYP5190,0,0,0,[['KYG44645']],[['KXL43911']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New_subf_26_CYP677,0,0,0,[['KYG44587']],[['KXL43858']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New_subf_27_CYP62,0,0,0,[['KYG43984']],[['KXL45254']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New_subf_28_CYP687,0,0,0,[['KYG43808']],[['KXL42997']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New_subf_29_CYP578,0,0,0,[['KYG43404']],[['KXL42395']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New_subf_2_CYP5210,[['SAM02584']],[['ORZ23290']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New_subf_30_New_family_3,0,0,0,[['KYG43039']],[['KXL41704']],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
